parnme,partrans,parchglim,parval1,parlbnd,parubnd,pargp,scale,offset,dercom,rain,5621,5625,5628,5635,5637,5643,5678,5679,5686,5690,5693,5697,5703,5728,7128,7156,7157,max,coef,noppt,lin,cap,n,sublim,trncf,radmax,adj,sq,thresh,frac,exp,rate,allsnow
jh_coef:hru_5728:mon_12,log,relative,0.00405,0.0,0.2,pargp,1.0,0.0,1,,,,,,,,,,,,,,,mon,,,,,hru,,,,,,,,,,,,,,
jh_coef:hru_5728:mon_2,log,relative,0.005232,0.0,0.2,pargp,1.0,0.0,1,,,,,,,,,,,,,,,mon,,,,,hru,,,,,,,,,,,,,,
jh_coef:hru_5728:mon_3,log,relative,0.006096,0.0,0.2,pargp,1.0,0.0,1,,,,,,,,,,,,,,,mon,,,,,hru,,,,,,,,,,,,,,
jh_coef:hru_5728:mon_4,log,relative,0.006372,0.0,0.2,pargp,1.0,0.0,1,,,,,,,,,,,,,,,mon,,,,,hru,,,,,,,,,,,,,,
jh_coef:hru_5728:mon_5,log,relative,0.006304,0.0,0.2,pargp,1.0,0.0,1,,,,,,,,,,,,,,,mon,,,,,hru,,,,,,,,,,,,,,
jh_coef:hru_5728:mon_6,log,relative,0.006125,0.0,0.2,pargp,1.0,0.0,1,,,,,,,,,,,,,,,mon,,,,,hru,,,,,,,,,,,,,,
jh_coef:hru_5728:mon_7,log,relative,0.005678,0.0,0.2,pargp,1.0,0.0,1,,,,,,,,,,,,,,,mon,,,,,hru,,,,,,,,,,,,,,
jh_coef:hru_5728:mon_8,log,relative,0.005922,0.0,0.2,pargp,1.0,0.0,1,,,,,,,,,,,,,,,mon,,,,,hru,,,,,,,,,,,,,,
jh_coef:hru_5728:mon_9,log,relative,0.006164,0.0,0.2,pargp,1.0,0.0,1,,,,,,,,,,,,,,,mon,,,,,hru,,,,,,,,,,,,,,
jh_coef:hru_7128:mon_1,log,relative,0.002804,0.0,0.2,pargp,1.0,0.0,1,,,,,,,,,,,,,,,,mon,,,,hru,,,,,,,,,,,,,,
jh_coef:hru_7128:mon_10,log,relative,0.006159,0.0,0.2,pargp,1.0,0.0,1,,,,,,,,,,,,,,,,mon,,,,hru,,,,,,,,,,,,,,
jh_coef:hru_7128:mon_11,log,relative,0.005225,0.0,0.2,pargp,1.0,0.0,1,,,,,,,,,,,,,,,,mon,,,,hru,,,,,,,,,,,,,,
jh_coef:hru_7128:mon_12,log,relative,0.003153,0.0,0.2,pargp,1.0,0.0,1,,,,,,,,,,,,,,,,mon,,,,hru,,,,,,,,,,,,,,
jh_coef:hru_7128:mon_2,log,relative,0.004606,0.0,0.2,pargp,1.0,0.0,1,,,,,,,,,,,,,,,,mon,,,,hru,,,,,,,,,,,,,,
jh_coef:hru_7128:mon_3,log,relative,0.005652,0.0,0.2,pargp,1.0,0.0,1,,,,,,,,,,,,,,,,mon,,,,hru,,,,,,,,,,,,,,
jh_coef:hru_7128:mon_4,log,relative,0.006099,0.0,0.2,pargp,1.0,0.0,1,,,,,,,,,,,,,,,,mon,,,,hru,,,,,,,,,,,,,,
jh_coef:hru_7128:mon_5,log,relative,0.00607,0.0,0.2,pargp,1.0,0.0,1,,,,,,,,,,,,,,,,mon,,,,hru,,,,,,,,,,,,,,
jh_coef:hru_7128:mon_6,log,relative,0.005915,0.0,0.2,pargp,1.0,0.0,1,,,,,,,,,,,,,,,,mon,,,,hru,,,,,,,,,,,,,,
jh_coef:hru_7128:mon_7,log,relative,0.005495,0.0,0.2,pargp,1.0,0.0,1,,,,,,,,,,,,,,,,mon,,,,hru,,,,,,,,,,,,,,
jh_coef:hru_7128:mon_8,log,relative,0.005708,0.0,0.2,pargp,1.0,0.0,1,,,,,,,,,,,,,,,,mon,,,,hru,,,,,,,,,,,,,,
jh_coef:hru_7128:mon_9,log,relative,0.005875,0.0,0.2,pargp,1.0,0.0,1,,,,,,,,,,,,,,,,mon,,,,hru,,,,,,,,,,,,,,
jh_coef:hru_7156:mon_1,log,relative,0.003277,0.0,0.2,pargp,1.0,0.0,1,,,,,,,,,,,,,,,,,mon,,,hru,,,,,,,,,,,,,,
jh_coef:hru_7156:mon_10,log,relative,0.006109,0.0,0.2,pargp,1.0,0.0,1,,,,,,,,,,,,,,,,,mon,,,hru,,,,,,,,,,,,,,
jh_coef:hru_7156:mon_11,log,relative,0.005361,0.0,0.2,pargp,1.0,0.0,1,,,,,,,,,,,,,,,,,mon,,,hru,,,,,,,,,,,,,,
jh_coef:hru_7156:mon_12,log,relative,0.003706,0.0,0.2,pargp,1.0,0.0,1,,,,,,,,,,,,,,,,,mon,,,hru,,,,,,,,,,,,,,
jh_coef:hru_7156:mon_2,log,relative,0.004709,0.0,0.2,pargp,1.0,0.0,1,,,,,,,,,,,,,,,,,mon,,,hru,,,,,,,,,,,,,,
jh_coef:hru_7156:mon_3,log,relative,0.005505,0.0,0.2,pargp,1.0,0.0,1,,,,,,,,,,,,,,,,,mon,,,hru,,,,,,,,,,,,,,
jh_coef:hru_7156:mon_4,log,relative,0.005873,0.0,0.2,pargp,1.0,0.0,1,,,,,,,,,,,,,,,,,mon,,,hru,,,,,,,,,,,,,,
jh_coef:hru_7156:mon_5,log,relative,0.00587,0.0,0.2,pargp,1.0,0.0,1,,,,,,,,,,,,,,,,,mon,,,hru,,,,,,,,,,,,,,
jh_coef:hru_7156:mon_6,log,relative,0.005763,0.0,0.2,pargp,1.0,0.0,1,,,,,,,,,,,,,,,,,mon,,,hru,,,,,,,,,,,,,,
jh_coef:hru_7156:mon_7,log,relative,0.005372,0.0,0.2,pargp,1.0,0.0,1,,,,,,,,,,,,,,,,,mon,,,hru,,,,,,,,,,,,,,
jh_coef:hru_7156:mon_8,log,relative,0.005571,0.0,0.2,pargp,1.0,0.0,1,,,,,,,,,,,,,,,,,mon,,,hru,,,,,,,,,,,,,,
jh_coef:hru_7156:mon_9,log,relative,0.005801,0.0,0.2,pargp,1.0,0.0,1,,,,,,,,,,,,,,,,,mon,,,hru,,,,,,,,,,,,,,
jh_coef:hru_7157:mon_1,log,relative,0.002818,0.0,0.2,pargp,1.0,0.0,1,,,,,,,,,,,,,,,,,,mon,,hru,,,,,,,,,,,,,,
jh_coef:hru_7157:mon_10,log,relative,0.005769,0.0,0.2,pargp,1.0,0.0,1,,,,,,,,,,,,,,,,,,mon,,hru,,,,,,,,,,,,,,
jh_coef:hru_7157:mon_11,log,relative,0.004974,0.0,0.2,pargp,1.0,0.0,1,,,,,,,,,,,,,,,,,,mon,,hru,,,,,,,,,,,,,,
jh_coef:hru_7157:mon_12,log,relative,0.003191,0.0,0.2,pargp,1.0,0.0,1,,,,,,,,,,,,,,,,,,mon,,hru,,,,,,,,,,,,,,
jh_coef:hru_7157:mon_2,log,relative,0.004452,0.0,0.2,pargp,1.0,0.0,1,,,,,,,,,,,,,,,,,,mon,,hru,,,,,,,,,,,,,,
jh_coef:hru_7157:mon_3,log,relative,0.005218,0.0,0.2,pargp,1.0,0.0,1,,,,,,,,,,,,,,,,,,mon,,hru,,,,,,,,,,,,,,
jh_coef:hru_7157:mon_4,log,relative,0.005584,0.0,0.2,pargp,1.0,0.0,1,,,,,,,,,,,,,,,,,,mon,,hru,,,,,,,,,,,,,,
jh_coef:hru_7157:mon_5,log,relative,0.005534,0.0,0.2,pargp,1.0,0.0,1,,,,,,,,,,,,,,,,,,mon,,hru,,,,,,,,,,,,,,
jh_coef:hru_7157:mon_6,log,relative,0.005374,0.0,0.2,pargp,1.0,0.0,1,,,,,,,,,,,,,,,,,,mon,,hru,,,,,,,,,,,,,,
jh_coef:hru_7157:mon_7,log,relative,0.004965,0.0,0.2,pargp,1.0,0.0,1,,,,,,,,,,,,,,,,,,mon,,hru,,,,,,,,,,,,,,
jh_coef:hru_7157:mon_8,log,relative,0.005176,0.0,0.2,pargp,1.0,0.0,1,,,,,,,,,,,,,,,,,,mon,,hru,,,,,,,,,,,,,,
jh_coef:hru_7157:mon_9,log,relative,0.005416,0.0,0.2,pargp,1.0,0.0,1,,,,,,,,,,,,,,,,,,mon,,hru,,,,,,,,,,,,,,
mann_n:seg_2289,log,factor,0.060057,0.001,0.15,pargp,1.0,0.0,1,,,,,,,,,,,,,,,,,,,,,,,,seg,,,,,,,,,,
mann_n:seg_2290,log,factor,0.058743,0.001,0.15,pargp,1.0,0.0,1,,,,,,,,,,,,,,,,,,,,,,,,seg,,,,,,,,,,
mann_n:seg_2292,log,factor,0.04846,0.001,0.15,pargp,1.0,0.0,1,,,,,,,,,,,,,,,,,,,,,,,,seg,,,,,,,,,,
mann_n:seg_2294,log,factor,0.048468,0.001,0.15,pargp,1.0,0.0,1,,,,,,,,,,,,,,,,,,,,,,,,seg,,,,,,,,,,
mann_n:seg_2300,log,factor,0.053945,0.001,0.15,pargp,1.0,0.0,1,,,,,,,,,,,,,,,,,,,,,,,,seg,,,,,,,,,,
mann_n:seg_2302,log,factor,0.050354,0.001,0.15,pargp,1.0,0.0,1,,,,,,,,,,,,,,,,,,,,,,,,seg,,,,,,,,,,
mann_n:seg_2303,log,factor,0.044344,0.001,0.15,pargp,1.0,0.0,1,,,,,,,,,,,,,,,,,,,,,,,,seg,,,,,,,,,,
mann_n:seg_2308,log,factor,0.051994,0.001,0.15,pargp,1.0,0.0,1,,,,,,,,,,,,,,,,,,,,,,,,seg,,,,,,,,,,
mann_n:seg_2309,log,factor,0.034158,0.001,0.15,pargp,1.0,0.0,1,,,,,,,,,,,,,,,,,,,,,,,,seg,,,,,,,,,,
mann_n:seg_2310,log,factor,0.050109,0.001,0.15,pargp,1.0,0.0,1,,,,,,,,,,,,,,,,,,,,,,,,seg,,,,,,,,,,
potet_sublim:hru_5621,log,factor,0.501581,0.4,0.6,pargp,1.0,0.0,1,,,,,,,,,,,,,,,,,,,,,,,,,hru,,,,,,,,,
potet_sublim:hru_5625,log,factor,0.501581,0.4,0.6,pargp,1.0,0.0,1,,,,,,,,,,,,,,,,,,,,,,,,,hru,,,,,,,,,
potet_sublim:hru_5628,log,factor,0.501581,0.4,0.6,pargp,1.0,0.0,1,,,,,,,,,,,,,,,,,,,,,,,,,hru,,,,,,,,,
potet_sublim:hru_5635,log,factor,0.501581,0.4,0.6,pargp,1.0,0.0,1,,,,,,,,,,,,,,,,,,,,,,,,,hru,,,,,,,,,
potet_sublim:hru_5637,log,factor,0.501581,0.4,0.6,pargp,1.0,0.0,1,,,,,,,,,,,,,,,,,,,,,,,,,hru,,,,,,,,,
potet_sublim:hru_5643,log,factor,0.501581,0.4,0.6,pargp,1.0,0.0,1,,,,,,,,,,,,,,,,,,,,,,,,,hru,,,,,,,,,
potet_sublim:hru_5678,log,factor,0.501581,0.4,0.6,pargp,1.0,0.0,1,,,,,,,,,,,,,,,,,,,,,,,,,hru,,,,,,,,,
potet_sublim:hru_5679,log,factor,0.501581,0.4,0.6,pargp,1.0,0.0,1,,,,,,,,,,,,,,,,,,,,,,,,,hru,,,,,,,,,
potet_sublim:hru_5686,log,factor,0.501581,0.4,0.6,pargp,1.0,0.0,1,,,,,,,,,,,,,,,,,,,,,,,,,hru,,,,,,,,,
potet_sublim:hru_5690,log,factor,0.501581,0.4,0.6,pargp,1.0,0.0,1,,,,,,,,,,,,,,,,,,,,,,,,,hru,,,,,,,,,
potet_sublim:hru_5693,log,factor,0.501581,0.4,0.6,pargp,1.0,0.0,1,,,,,,,,,,,,,,,,,,,,,,,,,hru,,,,,,,,,
potet_sublim:hru_5697,log,factor,0.501581,0.4,0.6,pargp,1.0,0.0,1,,,,,,,,,,,,,,,,,,,,,,,,,hru,,,,,,,,,
potet_sublim:hru_5703,log,factor,0.501581,0.4,0.6,pargp,1.0,0.0,1,,,,,,,,,,,,,,,,,,,,,,,,,hru,,,,,,,,,
potet_sublim:hru_5728,log,factor,0.501581,0.4,0.6,pargp,1.0,0.0,1,,,,,,,,,,,,,,,,,,,,,,,,,hru,,,,,,,,,
potet_sublim:hru_7128,log,factor,0.501581,0.4,0.6,pargp,1.0,0.0,1,,,,,,,,,,,,,,,,,,,,,,,,,hru,,,,,,,,,
potet_sublim:hru_7156,log,factor,0.501581,0.4,0.6,pargp,1.0,0.0,1,,,,,,,,,,,,,,,,,,,,,,,,,hru,,,,,,,,,
potet_sublim:hru_7157,log,factor,0.501581,0.4,0.6,pargp,1.0,0.0,1,,,,,,,,,,,,,,,,,,,,,,,,,hru,,,,,,,,,
rad_trncf:hru_5621,log,relative,0.949575,0.0,1.0,pargp,1.0,0.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,hru,,,,,,,,
rad_trncf:hru_5625,log,relative,0.744069,0.0,1.0,pargp,1.0,0.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,hru,,,,,,,,
rad_trncf:hru_5628,log,relative,1.0,0.0,1.0,pargp,1.0,0.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,hru,,,,,,,,
rad_trncf:hru_5635,log,relative,0.949677,0.0,1.0,pargp,1.0,0.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,hru,,,,,,,,
rad_trncf:hru_5637,log,relative,1.0,0.0,1.0,pargp,1.0,0.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,hru,,,,,,,,
rad_trncf:hru_5643,log,relative,1.0,0.0,1.0,pargp,1.0,0.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,hru,,,,,,,,
rad_trncf:hru_5678,log,relative,0.724062,0.0,1.0,pargp,1.0,0.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,hru,,,,,,,,
rad_trncf:hru_5679,log,relative,0.769905,0.0,1.0,pargp,1.0,0.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,hru,,,,,,,,
rad_trncf:hru_5686,log,relative,0.880098,0.0,1.0,pargp,1.0,0.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,hru,,,,,,,,
rad_trncf:hru_5690,log,relative,1.0,0.0,1.0,pargp,1.0,0.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,hru,,,,,,,,
rad_trncf:hru_5693,log,relative,1.0,0.0,1.0,pargp,1.0,0.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,hru,,,,,,,,
rad_trncf:hru_5697,log,relative,0.950664,0.0,1.0,pargp,1.0,0.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,hru,,,,,,,,
rad_trncf:hru_5703,log,relative,1.0,0.0,1.0,pargp,1.0,0.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,hru,,,,,,,,
rad_trncf:hru_5728,log,relative,0.77312,0.0,1.0,pargp,1.0,0.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,hru,,,,,,,,
rad_trncf:hru_7128,log,relative,1.0,0.0,1.0,pargp,1.0,0.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,hru,,,,,,,,
rad_trncf:hru_7156,log,relative,0.800449,0.0,1.0,pargp,1.0,0.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,hru,,,,,,,,
rad_trncf:hru_7157,log,relative,0.786042,0.0,1.0,pargp,1.0,0.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,hru,,,,,,,,
radmax:hru_5621:mon_1,log,factor,0.73274,0.5,1.0,pargp,1.0,0.0,1,,mon,,,,,,,,,,,,,,,,,,,,,,,,,hru,,,,,,,
radmax:hru_5621:mon_10,log,factor,0.73274,0.5,1.0,pargp,1.0,0.0,1,,mon,,,,,,,,,,,,,,,,,,,,,,,,,hru,,,,,,,
radmax:hru_5621:mon_11,log,factor,0.73274,0.5,1.0,pargp,1.0,0.0,1,,mon,,,,,,,,,,,,,,,,,,,,,,,,,hru,,,,,,,
radmax:hru_5621:mon_12,log,factor,0.73274,0.5,1.0,pargp,1.0,0.0,1,,mon,,,,,,,,,,,,,,,,,,,,,,,,,hru,,,,,,,
radmax:hru_5621:mon_2,log,factor,0.73274,0.5,1.0,pargp,1.0,0.0,1,,mon,,,,,,,,,,,,,,,,,,,,,,,,,hru,,,,,,,
radmax:hru_5621:mon_3,log,factor,0.73274,0.5,1.0,pargp,1.0,0.0,1,,mon,,,,,,,,,,,,,,,,,,,,,,,,,hru,,,,,,,
radmax:hru_5621:mon_4,log,factor,0.73274,0.5,1.0,pargp,1.0,0.0,1,,mon,,,,,,,,,,,,,,,,,,,,,,,,,hru,,,,,,,
radmax:hru_5621:mon_5,log,factor,0.73274,0.5,1.0,pargp,1.0,0.0,1,,mon,,,,,,,,,,,,,,,,,,,,,,,,,hru,,,,,,,
radmax:hru_5621:mon_6,log,factor,0.73274,0.5,1.0,pargp,1.0,0.0,1,,mon,,,,,,,,,,,,,,,,,,,,,,,,,hru,,,,,,,
radmax:hru_5621:mon_7,log,factor,0.73274,0.5,1.0,pargp,1.0,0.0,1,,mon,,,,,,,,,,,,,,,,,,,,,,,,,hru,,,,,,,
radmax:hru_5621:mon_8,log,factor,0.73274,0.5,1.0,pargp,1.0,0.0,1,,mon,,,,,,,,,,,,,,,,,,,,,,,,,hru,,,,,,,
radmax:hru_5621:mon_9,log,factor,0.73274,0.5,1.0,pargp,1.0,0.0,1,,mon,,,,,,,,,,,,,,,,,,,,,,,,,hru,,,,,,,
radmax:hru_5625:mon_1,log,factor,0.73274,0.5,1.0,pargp,1.0,0.0,1,,,mon,,,,,,,,,,,,,,,,,,,,,,,,hru,,,,,,,
radmax:hru_5625:mon_10,log,factor,0.73274,0.5,1.0,pargp,1.0,0.0,1,,,mon,,,,,,,,,,,,,,,,,,,,,,,,hru,,,,,,,
radmax:hru_5625:mon_11,log,factor,0.73274,0.5,1.0,pargp,1.0,0.0,1,,,mon,,,,,,,,,,,,,,,,,,,,,,,,hru,,,,,,,
radmax:hru_5625:mon_12,log,factor,0.73274,0.5,1.0,pargp,1.0,0.0,1,,,mon,,,,,,,,,,,,,,,,,,,,,,,,hru,,,,,,,
radmax:hru_5625:mon_2,log,factor,0.73274,0.5,1.0,pargp,1.0,0.0,1,,,mon,,,,,,,,,,,,,,,,,,,,,,,,hru,,,,,,,
radmax:hru_5625:mon_3,log,factor,0.73274,0.5,1.0,pargp,1.0,0.0,1,,,mon,,,,,,,,,,,,,,,,,,,,,,,,hru,,,,,,,
radmax:hru_5625:mon_4,log,factor,0.73274,0.5,1.0,pargp,1.0,0.0,1,,,mon,,,,,,,,,,,,,,,,,,,,,,,,hru,,,,,,,
radmax:hru_5625:mon_5,log,factor,0.73274,0.5,1.0,pargp,1.0,0.0,1,,,mon,,,,,,,,,,,,,,,,,,,,,,,,hru,,,,,,,
radmax:hru_5625:mon_6,log,factor,0.73274,0.5,1.0,pargp,1.0,0.0,1,,,mon,,,,,,,,,,,,,,,,,,,,,,,,hru,,,,,,,
radmax:hru_5625:mon_7,log,factor,0.73274,0.5,1.0,pargp,1.0,0.0,1,,,mon,,,,,,,,,,,,,,,,,,,,,,,,hru,,,,,,,
radmax:hru_5625:mon_8,log,factor,0.73274,0.5,1.0,pargp,1.0,0.0,1,,,mon,,,,,,,,,,,,,,,,,,,,,,,,hru,,,,,,,
radmax:hru_5625:mon_9,log,factor,0.73274,0.5,1.0,pargp,1.0,0.0,1,,,mon,,,,,,,,,,,,,,,,,,,,,,,,hru,,,,,,,
radmax:hru_5628:mon_1,log,factor,0.73274,0.5,1.0,pargp,1.0,0.0,1,,,,mon,,,,,,,,,,,,,,,,,,,,,,,hru,,,,,,,
radmax:hru_5628:mon_10,log,factor,0.73274,0.5,1.0,pargp,1.0,0.0,1,,,,mon,,,,,,,,,,,,,,,,,,,,,,,hru,,,,,,,
radmax:hru_5628:mon_11,log,factor,0.73274,0.5,1.0,pargp,1.0,0.0,1,,,,mon,,,,,,,,,,,,,,,,,,,,,,,hru,,,,,,,
radmax:hru_5628:mon_12,log,factor,0.73274,0.5,1.0,pargp,1.0,0.0,1,,,,mon,,,,,,,,,,,,,,,,,,,,,,,hru,,,,,,,
radmax:hru_5628:mon_2,log,factor,0.73274,0.5,1.0,pargp,1.0,0.0,1,,,,mon,,,,,,,,,,,,,,,,,,,,,,,hru,,,,,,,
radmax:hru_5628:mon_3,log,factor,0.73274,0.5,1.0,pargp,1.0,0.0,1,,,,mon,,,,,,,,,,,,,,,,,,,,,,,hru,,,,,,,
radmax:hru_5628:mon_4,log,factor,0.73274,0.5,1.0,pargp,1.0,0.0,1,,,,mon,,,,,,,,,,,,,,,,,,,,,,,hru,,,,,,,
radmax:hru_5628:mon_5,log,factor,0.73274,0.5,1.0,pargp,1.0,0.0,1,,,,mon,,,,,,,,,,,,,,,,,,,,,,,hru,,,,,,,
radmax:hru_5628:mon_6,log,factor,0.73274,0.5,1.0,pargp,1.0,0.0,1,,,,mon,,,,,,,,,,,,,,,,,,,,,,,hru,,,,,,,
radmax:hru_5628:mon_7,log,factor,0.73274,0.5,1.0,pargp,1.0,0.0,1,,,,mon,,,,,,,,,,,,,,,,,,,,,,,hru,,,,,,,
radmax:hru_5628:mon_8,log,factor,0.73274,0.5,1.0,pargp,1.0,0.0,1,,,,mon,,,,,,,,,,,,,,,,,,,,,,,hru,,,,,,,
radmax:hru_5628:mon_9,log,factor,0.73274,0.5,1.0,pargp,1.0,0.0,1,,,,mon,,,,,,,,,,,,,,,,,,,,,,,hru,,,,,,,
radmax:hru_5635:mon_1,log,factor,0.73274,0.5,1.0,pargp,1.0,0.0,1,,,,,mon,,,,,,,,,,,,,,,,,,,,,,hru,,,,,,,
radmax:hru_5635:mon_10,log,factor,0.73274,0.5,1.0,pargp,1.0,0.0,1,,,,,mon,,,,,,,,,,,,,,,,,,,,,,hru,,,,,,,
radmax:hru_5635:mon_11,log,factor,0.73274,0.5,1.0,pargp,1.0,0.0,1,,,,,mon,,,,,,,,,,,,,,,,,,,,,,hru,,,,,,,
radmax:hru_5635:mon_12,log,factor,0.73274,0.5,1.0,pargp,1.0,0.0,1,,,,,mon,,,,,,,,,,,,,,,,,,,,,,hru,,,,,,,
radmax:hru_5635:mon_2,log,factor,0.73274,0.5,1.0,pargp,1.0,0.0,1,,,,,mon,,,,,,,,,,,,,,,,,,,,,,hru,,,,,,,
radmax:hru_5635:mon_3,log,factor,0.73274,0.5,1.0,pargp,1.0,0.0,1,,,,,mon,,,,,,,,,,,,,,,,,,,,,,hru,,,,,,,
radmax:hru_5635:mon_4,log,factor,0.73274,0.5,1.0,pargp,1.0,0.0,1,,,,,mon,,,,,,,,,,,,,,,,,,,,,,hru,,,,,,,
radmax:hru_5635:mon_5,log,factor,0.73274,0.5,1.0,pargp,1.0,0.0,1,,,,,mon,,,,,,,,,,,,,,,,,,,,,,hru,,,,,,,
radmax:hru_5635:mon_6,log,factor,0.73274,0.5,1.0,pargp,1.0,0.0,1,,,,,mon,,,,,,,,,,,,,,,,,,,,,,hru,,,,,,,
radmax:hru_5635:mon_7,log,factor,0.73274,0.5,1.0,pargp,1.0,0.0,1,,,,,mon,,,,,,,,,,,,,,,,,,,,,,hru,,,,,,,
radmax:hru_5635:mon_8,log,factor,0.73274,0.5,1.0,pargp,1.0,0.0,1,,,,,mon,,,,,,,,,,,,,,,,,,,,,,hru,,,,,,,
radmax:hru_5635:mon_9,log,factor,0.73274,0.5,1.0,pargp,1.0,0.0,1,,,,,mon,,,,,,,,,,,,,,,,,,,,,,hru,,,,,,,
radmax:hru_5637:mon_1,log,factor,0.73274,0.5,1.0,pargp,1.0,0.0,1,,,,,,mon,,,,,,,,,,,,,,,,,,,,,hru,,,,,,,
radmax:hru_5637:mon_10,log,factor,0.73274,0.5,1.0,pargp,1.0,0.0,1,,,,,,mon,,,,,,,,,,,,,,,,,,,,,hru,,,,,,,
radmax:hru_5637:mon_11,log,factor,0.73274,0.5,1.0,pargp,1.0,0.0,1,,,,,,mon,,,,,,,,,,,,,,,,,,,,,hru,,,,,,,
radmax:hru_5637:mon_12,log,factor,0.73274,0.5,1.0,pargp,1.0,0.0,1,,,,,,mon,,,,,,,,,,,,,,,,,,,,,hru,,,,,,,
radmax:hru_5637:mon_2,log,factor,0.73274,0.5,1.0,pargp,1.0,0.0,1,,,,,,mon,,,,,,,,,,,,,,,,,,,,,hru,,,,,,,
radmax:hru_5637:mon_3,log,factor,0.73274,0.5,1.0,pargp,1.0,0.0,1,,,,,,mon,,,,,,,,,,,,,,,,,,,,,hru,,,,,,,
radmax:hru_5637:mon_4,log,factor,0.73274,0.5,1.0,pargp,1.0,0.0,1,,,,,,mon,,,,,,,,,,,,,,,,,,,,,hru,,,,,,,
radmax:hru_5637:mon_5,log,factor,0.73274,0.5,1.0,pargp,1.0,0.0,1,,,,,,mon,,,,,,,,,,,,,,,,,,,,,hru,,,,,,,
radmax:hru_5637:mon_6,log,factor,0.73274,0.5,1.0,pargp,1.0,0.0,1,,,,,,mon,,,,,,,,,,,,,,,,,,,,,hru,,,,,,,
radmax:hru_5637:mon_7,log,factor,0.73274,0.5,1.0,pargp,1.0,0.0,1,,,,,,mon,,,,,,,,,,,,,,,,,,,,,hru,,,,,,,
radmax:hru_5637:mon_8,log,factor,0.73274,0.5,1.0,pargp,1.0,0.0,1,,,,,,mon,,,,,,,,,,,,,,,,,,,,,hru,,,,,,,
radmax:hru_5637:mon_9,log,factor,0.73274,0.5,1.0,pargp,1.0,0.0,1,,,,,,mon,,,,,,,,,,,,,,,,,,,,,hru,,,,,,,
radmax:hru_5643:mon_1,log,factor,0.73274,0.5,1.0,pargp,1.0,0.0,1,,,,,,,mon,,,,,,,,,,,,,,,,,,,,hru,,,,,,,
radmax:hru_5643:mon_10,log,factor,0.73274,0.5,1.0,pargp,1.0,0.0,1,,,,,,,mon,,,,,,,,,,,,,,,,,,,,hru,,,,,,,
radmax:hru_5643:mon_11,log,factor,0.73274,0.5,1.0,pargp,1.0,0.0,1,,,,,,,mon,,,,,,,,,,,,,,,,,,,,hru,,,,,,,
radmax:hru_5643:mon_12,log,factor,0.73274,0.5,1.0,pargp,1.0,0.0,1,,,,,,,mon,,,,,,,,,,,,,,,,,,,,hru,,,,,,,
radmax:hru_5643:mon_2,log,factor,0.73274,0.5,1.0,pargp,1.0,0.0,1,,,,,,,mon,,,,,,,,,,,,,,,,,,,,hru,,,,,,,
radmax:hru_5643:mon_3,log,factor,0.73274,0.5,1.0,pargp,1.0,0.0,1,,,,,,,mon,,,,,,,,,,,,,,,,,,,,hru,,,,,,,
radmax:hru_5643:mon_4,log,factor,0.73274,0.5,1.0,pargp,1.0,0.0,1,,,,,,,mon,,,,,,,,,,,,,,,,,,,,hru,,,,,,,
radmax:hru_5643:mon_5,log,factor,0.73274,0.5,1.0,pargp,1.0,0.0,1,,,,,,,mon,,,,,,,,,,,,,,,,,,,,hru,,,,,,,
radmax:hru_5643:mon_6,log,factor,0.73274,0.5,1.0,pargp,1.0,0.0,1,,,,,,,mon,,,,,,,,,,,,,,,,,,,,hru,,,,,,,
radmax:hru_5643:mon_7,log,factor,0.73274,0.5,1.0,pargp,1.0,0.0,1,,,,,,,mon,,,,,,,,,,,,,,,,,,,,hru,,,,,,,
radmax:hru_5643:mon_8,log,factor,0.73274,0.5,1.0,pargp,1.0,0.0,1,,,,,,,mon,,,,,,,,,,,,,,,,,,,,hru,,,,,,,
radmax:hru_5643:mon_9,log,factor,0.73274,0.5,1.0,pargp,1.0,0.0,1,,,,,,,mon,,,,,,,,,,,,,,,,,,,,hru,,,,,,,
radmax:hru_5678:mon_1,log,factor,0.73274,0.5,1.0,pargp,1.0,0.0,1,,,,,,,,mon,,,,,,,,,,,,,,,,,,,hru,,,,,,,
radmax:hru_5678:mon_10,log,factor,0.73274,0.5,1.0,pargp,1.0,0.0,1,,,,,,,,mon,,,,,,,,,,,,,,,,,,,hru,,,,,,,
radmax:hru_5678:mon_11,log,factor,0.73274,0.5,1.0,pargp,1.0,0.0,1,,,,,,,,mon,,,,,,,,,,,,,,,,,,,hru,,,,,,,
